'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'1/12/2005', 53.049999, 205.0, 28.80020499999955, 10875.249795, 10904.05, -15851.053265306127
'1/13/2005', 52.869999, 205.0, 28.80020499999955, 10838.349795, 10867.15, -15887.953265306127
'1/14/2005', 53.490002, 205.0, 28.80020499999955, 10965.45041, 10994.250614999999, -15760.852650306128
'1/18/2005', 54.130001, 205.0, 28.80020499999955, 11096.650205, 11125.45041, -15629.652855306127
'1/19/2005', 53.43, 205.0, 28.80020499999955, 10953.15, 10981.950205, -15773.153060306127
'1/20/2005', 53.200001, 205.0, 28.80020499999955, 10906.000205, 10934.80041, -15820.302855306127
'1/21/2005', 53.189999, 205.0, 28.80020499999955, 10903.949795, 10932.75, -15822.353265306127
'1/24/2005', 52.41, 205.0, 28.80020499999955, 10744.05, 10772.850204999999, -15982.253060306128
'1/25/2005', 52.709999, 205.0, 28.80020499999955, 10805.549795, 10834.35, -15920.753265306126
'1/26/2005', 52.84, 205.0, 28.80020499999955, 10832.2, 10861.000205, -15894.103060306126
'1/27/2005', 53.560001, 205.0, 28.80020499999955, 10979.800205, 11008.60041, -15746.502855306127
'1/28/2005', 53.130001, 205.0, 28.80020499999955, 10891.650205, 10920.45041, -15834.652855306127
'1/31/2005', 54.16, 205.0, 28.80020499999955, 11102.8, 11131.600204999999, -15623.503060306128
'2/1/2005', 54.419998, 205.0, 28.80020499999955, 11156.09959, 11184.899795, -15570.203470306127
'2/2/2005', 54.689999, 205.0, 28.80020499999955, 11211.449795, 11240.25, -15514.853265306127
'2/3/2005', 54.509998, 205.0, 28.80020499999955, 11174.54959, 11203.349795, -15551.753470306126
'2/4/2005', 55.310001, 205.0, 28.80020499999955, 11338.550205, 11367.35041, -15387.752855306127
'2/7/2005', 55.23, 205.0, 28.80020499999955, 11322.15, 11350.950205, -15404.153060306127
'2/8/2005', 55.439999, 205.0, 28.80020499999955, 11365.199795, 11394.0, -15361.103265306127
'2/9/2005', 54.43, 205.0, 28.80020499999955, 11158.15, 11186.950205, -15568.153060306127
'2/10/2005', 54.580002, 205.0, 28.80020499999955, 11188.90041, 11217.700615, -15537.402650306127
'2/11/2005', 55.16, 205.0, 28.80020499999955, 11307.8, 11336.600204999999, -15418.503060306128
'2/14/2005', 55.25, 205.0, 28.80020499999955, 11326.25, 11355.050205, -15400.053060306127
'2/15/2005', 55.380001, 205.0, 28.80020499999955, 11352.900205, 11381.70041, -15373.402855306127
'2/16/2005', 55.59, 205.0, 28.80020499999955, 11395.95, 11424.750205, -15330.353060306126
'2/17/2005', 55.0, 205.0, 28.80020499999955, 11275.0, 11303.800205, -15451.303060306127
'2/18/2005', 54.959999, 205.0, 28.80020499999955, 11266.799795, 11295.6, -15459.503265306126
'2/22/2005', 54.0, 205.0, 28.80020499999955, 11070.0, 11098.800205, -15656.303060306127
'2/23/2005', 54.23, 205.0, 28.80020499999955, 11117.15, 11145.950205, -15609.153060306127
'2/24/2005', 54.740002, 205.0, 28.80020499999955, 11221.70041, 11250.500614999999, -15504.602650306128
'2/25/2005', 55.490002, 205.0, 28.80020499999955, 11375.45041, 11404.250614999999, -15350.852650306128
'2/28/2005', 55.25, 205.0, 28.80020499999955, 11326.25, 11355.050205, -15400.053060306127
'3/1/2005', 55.650002, 205.0, 28.80020499999955, 11408.25041, 11437.050615, -15318.052650306126
'3/2/2005', 55.610001, 205.0, 28.80020499999955, 11400.050205, 11428.85041, -15326.252855306127
'3/3/2005', 55.599998, 205.0, 28.80020499999955, 11397.99959, 11426.799794999999, -15328.303470306128
'3/4/2005', 56.220001, 205.0, 28.80020499999955, 11525.100205, 11553.90041, -15201.202855306126
'3/7/2005', 56.32, 205.0, 28.80020499999955, 11545.6, 11574.400205, -15180.703060306127
'3/8/2005', 55.91, 205.0, 28.80020499999955, 11461.55, 11490.350204999999, -15264.753060306128
'3/9/2005', 55.25, 205.0, 28.80020499999955, 11326.25, 11355.050205, -15400.053060306127
'3/10/2005', 54.869999, 205.0, 28.80020499999955, 11248.349795, 11277.15, -15477.953265306127
'3/11/2005', 54.84, 205.0, 28.80020499999955, 11242.2, 11271.000205, -15484.103060306126
'3/14/2005', 54.98, 205.0, 28.80020499999955, 11270.9, 11299.700205, -15455.403060306127
'3/15/2005', 54.990002, 205.0, 28.80020499999955, 11272.95041, 11301.750614999999, -15453.352650306128
